id,name_home,name_away,code_home,code_away,group,stadium,venue,datetime,headline,summary,summary_home,summary_away,goals_home,goals_away,attempts_home,attempts_away,on-target_home,on-target_away,off-target_home,off-target_away,blocked_home,blocked_away,woodwork_home,woodwork_away,corners_home,corners_away,offsides_home,offsides_away,ball_possession_home,ball_possession_away,pass_accuracy_home,pass_accuracy_away,passes_home,passes_away,passes_completed_home,passes_completed_away,distance_covered_home,distance_covered_away,balls_recovered_home,balls_recovered_away,tackles_home,tackles_away,blocks_home,blocks_away,clearances_home,clearances_away,yellow_cards_home,yellow_cards_away,direct_red_cards_home,direct_red_cards_away,indirect_red_cards_home,indirect_red_cards_away,fouls_committed_home,fouls_committed_away,referee_name,referee_conrtry,weather_description,weather_temperature,weather_windspeed,weather_humidity
300331549,Korea Republic,Mexico,KOR,MEX,First stage - Group F,Rostov Arena,Rostov-On-Don,2018-06-23 18:00:00,"Mexico momentum continues, Korea Republic left reeling","Amid scorching heat in Rostov and a cauldron-like atmosphere created by almost 20,000 fans, Mexico beat Korea Republic 2-1 in Group F to put one foot in the 2018 FIFA World Cup Russia knockout stage.El Tri initially struggled to break down the Koreans, who set up in a defensive tactical shape and left the livewire Son Heungmin to plough a lone furrow up front. However, after Carlos Vela's 26th-minute penalty had broken the deadlock, the Mexicans were able to breathe easier and better guard themselves against counter attacks thereafter. Even so, Guillermo Ochoa was called into action to prevent Son from equalising shortly before half-time.The Taeguk Warriors were forced to come out of their shell and push forward as the match wore on, but this more open approach suited Mexico down to the ground, paving the way for them to double their lead. El Tri fans in Rostov Arena were in full voice after Javier Hernandez struck in the 66th minute and will have gone away with high hopes that their country will finally break their Round of 16 hoodoo this year.As for Korea Republic, Son's stoppage-time screamer from outside the box will have served as scant consolation given that the result left them staring elimination in the face.","It was a deserved win for Mexico against Korea Republic, who were well organised and looked threatening when they managed to break. El Tri showed patience and got their reward from two fine pieces of play. The second goal was particularly noteworthy, seeing as it was almost a carbon copy of Mexico's strike against Germany: a textbook counter attack but with the roles reversed, Lozano turning provider for Hernandez.","The team struggled to get into their groove throughout the game and hardly carved out any openings after going behind. It is fair to say that they never recovered from the penalty and that Son's goal was too little, too late. France 1998 was the last time Korea Republic were knocked out after the first two group-stage matches, but that is now a distinct possibility.",1,2,17,13,6,5,2,6,9,2,0,0,7,5,0,0,41,59,82,89,346,485,284,432,99,97,42,40,18,13,2,9,21,18,4,0,0,0,0,0,24,7,Mazic Milorad,SRB,partly cloudy,33,11,28
300331501,Germany,Sweden,GER,SWE,First stage - Group F,Fisht Stadium,Sochi,2018-06-23 21:00:00,Kroos strikes late in thrilling win,"The atmosphere at Fisht Stadium in Sochi was raucous and intense on Saturday as Germany and Sweden went toe-to-toe in a Group F match that more than lived up to expectations. Keeping supporters on the edge of their seat until the dying seconds, Toni Kroos's incredible free-kick secured all three points for the reigning world champions with a 2-1 victory.The game started as it would go on: Germany attacked Robin Olsen's goal with abandon, but the Swedish rearguard stood firm. However, like against Mexico, the counter-attacking sucker punch was their downfall. Having already threatened, Ola Toivonen found a way past the imposing Manuel Neuer with a fantastic lob just after the half-hour mark.Low rallied his troops and sent on Mario Gomez at half-time to bolster the German front line, but it was the irrepressible Marco Reus who conjured up an equaliser, the ball bouncing in off his knee. Despite enjoying the lion's share of possession, Germany continued to squander chances, with Gomez missing the most clear-cut opportunity.Jerome Boateng's sending-off for a second yellow card in the 82nd minute hardly improved matters for Germany, nor did Olsen's stunning reflex saves or a Julian Brandt shot that came back off the post. However, the Blagult No1 could do nothing about Kroos' stoppage-time winner, which flew past him like a rocket and put an end to his team's hopes of taking something from the game.","A winning goal in injury time while playing with ten men: this was Germany at their most impressive. You had a feeling that it might not be their tournament when Boateng was dismissed and Brandt hit the post, but Kroos has put the team's destiny right back in its own hands.","This could have been a dream result for Sweden, whose plan was clear from the outset: defend, hit Germany on the counter-attack and try to pick up a result. And it all worked perfectly until that final strike. The Swedes can nevertheless be proud of their performance, having come very close to securing a memorable result against the world champions.",2,1,16,8,5,6,4,1,7,1,1,0,8,3,5,2,71,29,91,77,699,213,633,165,111,110,32,46,10,10,1,7,13,46,0,2,0,0,1,0,12,13,Marciniak Szymon,POL,partly cloudy night,22,11,80
300331546,England,Panama,ENG,PAN,First stage - Group G,Nizhny Novgorod Stadium,Nizhny Novgorod,2018-06-24 15:00:00,England romp past Panama and into last 16,"England hit a brittle Panama side for six to seal qualification for the 2018 FIFA World Cup Russia knockout stage, a result that booked Belgium's Round of 16 berth too while eliminating Los Canaleros and Tunisia. Only top spot in Group G will be on the line when the Three Lions and Red Devils do battle next time out.Gareth Southgate's team once again showcased their dead-ball prowess: two of their goals were penalties and a further two were headers from a corner and free-kick respectively. As for the Panamanians, they knew in advance that they would have to be clinical to stand any chance of getting something out of the game. Instead, they spurned the first two opportunities of the match and then promptly capitulated, finding themselves 2-0 down shortly after.John Stones headed home a brace, while Harry Kane hit the tournament's second hat-trick so far, twice converting convincingly from the spot and then completing his treble when a Ruben Loftus-Cheek shot flicked off him and be diverted into the net.Despite taking a pummelling, Panama also had grounds to celebrate when they scored their first-ever World Cup goal courtesy of a fine finish from 12 yards from Felipe Baloy.","After just two matches at Russia 2018, England have already broken records. The Three Lions had never scored more than four goals in a World Cup match before, but had already helped themselves to five before the break against Panama. Moreover, following his double against Tunisia, Harry Kane's hat-trick moved him top of the tournament's scoring charts. It was a great all-round performance that set pulses racing among the England supporters, who will be heartened to see the goals being spread around the team.","Panama's World Cup dream went somewhat sour in this second match. Following a lively start, the team were guilty of putting the game on a plate for England with their defensive errors. It was a harsh lesson for Los Canaleros in their second World Cup encounter, but they ended it on a high by celebrating their first-ever goal at the competition.",6,1,12,8,7,2,3,5,2,1,0,0,3,2,3,0,58,42,94,88,593,398,557,352,99,89,27,26,2,3,1,2,11,11,1,3,0,0,0,0,14,13,Grisha Ghead,EGY,partly cloudy,30,15,33
300331505,Japan,Senegal,JPN,SEN,First stage - Group H,Ekaterinburg Arena,Ekaterinburg,2018-06-24 20:00:00,Group leaders Japan and Senegal share spoils,"Japan twice came from behind to peg back Senegal as the two Group H leaders played out a pulsating 2-2 draw at the Ekaterinburg Arena. The result keeps the pair at the group summit after each had won their respective opening outings.Senegal started with real attacking intent and they were rewarded as star forward Sadio Mane took full advantage of some defensive hesitancy to score after 11 minutes. Despite enjoying more possession, Japan remained on the back foot until Takashi Inui netted just past the half-hour, with a smart curling finish from inside the penalty area.Yuya Osako missed a golden opportunity on the hour mark, and Inui hit the crossbar minutes later as Japan's attacking outlets found space. Senegal made Japan pay for their profligacy as 19-year-old Moussa Wague lashed home on 71 minutes, but substitute Keisuke Honda equalised seven minutes later, finishing off Inui's cut-back pass from close range.","This draw was earned on the back of some veterans such as second goal-getter Keisuke Honda, and skipper Makoto Hasebe who controlled at the back confidently. Takashi Inui's fantastic attacking performance was also a highlight. Without his first goal and assist for Honda this could have been a very different game.",Once again the lack of concentration was one of the negative aspects from this game for Senegal. They created several beautiful attacking sequences but there was some porous defending on the other side. Senegal will be looking to remain focussed throughout the full 90 minutes of their concluding group match. Another negative was the injury to key man Mbaye Niang.,2,2,7,14,3,7,2,5,2,2,1,0,2,5,2,4,54,46,84,79,449,338,376,267,105,102,39,44,8,4,2,2,33,29,2,3,0,0,0,0,8,14,Rocchi Gianluca,ITA,sunny,25,26,38
300331508,Poland,Colombia,POL,COL,First stage - Group H,Kazan Arena,Kazan,2018-06-24 21:00:00,Colombia's second-half surge sends Poland packing,"Colombia secured an important 3-0 (1-0) victory to leave their Group H fate in their own hands, while Poland's 2018 FIFA World Cup Russia adventure will come to an end after the group stage.Both teams came into this match under pressure after suffering defeats in their respective openers. The tension was palpable, with both sides starting tentatively and neither wanting to fall behind in front of a sell-out crowd of 42,837 at the Kazan Arena. The first real chance came in the 40th minute, when the consistently lively James Rodriguez crossed the ball into the penalty area for Yerry Mina to nod home.The Biało-czerwoni were forced to throw caution to the wind in the second half, creating counterattacking space for their South American opponents in the process. The best opportunity for an equaliser fell to Robert Lewandowski, but his close-range effort was denied by the onrushing David Ospina. In the 70th minute Juan Quintero played a dream pass to Falcao, who stroked the ball past Wojciech Szczesny with the outside of his boot to double Colombia's advantage. Juan Cuadrado made it 3-0 just a few minutes later to put the result beyond doubt, courtesy of another assist from James.","Another game, another disappointing result for Poland. Although Adam Nawalka's side played as aggressively as they did against Senegal, it was not enough. The absence of defensive linchpin Kamil Glik through injury has had a major impact on the team. The White and Reds also lacked options up front, with Robert Lewandowski frequently finding himself isolated. Just like in 2002 and 2006, where they also failed to win their opening matches, Poland were once again unable to qualify for the Round of 16 here in Russia.","Having ridden out an intense first half, Colombia were able to play on the break after taking the lead, with their pacy wingers repeatedly venturing forward to create new goalscoring opportunities. While Juan Cuadrado kept Poland's players on their toes down the right wing, Brazil 2014 star James Rodriguez stole the show with two assists. Jose Pekerman's men sparked their World Cup campaign into life today.",0,3,9,13,2,3,3,5,4,5,0,0,7,5,1,1,45,55,79,82,424,514,335,419,107,108,57,53,21,16,5,4,33,26,2,0,0,0,0,0,15,10,Ramos Cesar,MEX,clear night,26,8,58
300331516,Uruguay,Russia,URU,RUS,First stage - Group A,Samara Arena,Samara,2018-06-25 18:00:00,Uruguay beat ten-man Russia to win Group A,"Uruguay beat hosts Russia 3-0 thanks to goals from forward duo Luis Suarez and Edinson Cavani, alongside an own goal from Denis Cheryshev, to finish as Group A winners.Suarez opened the scoring in the tenth minute, curling in a free-kick from just outside Russia's penalty area to score his seventh World Cup finals goal, surpassing Diego Forlan in second place all-time for Uruguay. La Celeste's lead was then doubled when Cheryshev scored the sixth own goal at Russia 2018, equalling the record for a single World Cup (1998), after Diego Laxalt's shot took a heavy deflection.Things went from bad to worse for the hosts when defender Igor Smolnikov was given his marching orders in the 36th minute after receiving two yellow cards.Attacking changes at the break from Russia head coach Stanislav Cherchesov brought goalscoring opportunities but they could not breach 100-cap Fernando Muslera's goal. Cavani had the final say of the evening when he pounced on an Akinfeev parry following captain Diego Godin's header. Cavani equalled team-mate Suarez's record by scoring at three different World Cups (2010, 2014 and 2018).","This was definitely Uruguay's most complete match of Russia 2018. They brought intensity to play, generated good goalscoring chances, were solid in defence and scored two goals to bring a calmness to the team. In the second half, things changed and the match was more even as Uruguay allowed Russia more time on the ball. The most important thing is that the result is very positive, Uruguay showed a different side to their previous performances and qualified in the first position of Group A.",Russia had to face a different level of opponent this time; an opponent with skill and experience at major tournaments. Everything went wrong for the host team. Uruguay punished their very first mistake but there was more. Luck was also not on Russia's side when a deflection off Cheryshev's leg led to another goal. Smolnikov's sending off in the first half ultimately made their mission almost impossible. Russia fought bravely to the final whistle and got the experience of a tough game that could possibly help them to prepare for the round of 16.,3,0,17,3,7,1,6,1,4,1,0,0,4,2,0,2,56,44,88,83,492,355,431,296,101,98,34,32,10,15,1,4,13,20,1,1,0,0,0,1,17,18,Diedhiou Malang,SEN,sunny,32,6,34
300331509,Saudi Arabia,Egypt,KSA,EGY,First stage - Group A,Volgograd Arena,Volgograd,2018-06-25 17:00:00,Late Saudi strike settles send-off with Egypt,"Saudi Arabia and Egypt signed off their 2018 FIFA World Cup participation with an absorbing spectacle at Volgograd Arena that was only settled in the final minute. The match between Group A's two already-eliminated sides had everything: fight, emotion, goals, broken records and a dramatic twist at the end.Mohamed Salah's neatly-taken lob over the onrushing goalkeeper looked to have knocked the wind out of the Saudi sails, and they almost conceded a second to the Liverpool forward immediately afterwards. However, Juan Antonio Pizzi's team refused to give in and instead scored twice themselves - once at the end of each half.But not before a unique piece of World Cup history: legendary Pharaohs shot-stopper Essam Elhadary, who at 45 years and 161 days is now the oldest player ever to feature at the tournament, superbly thwarted one penalty kick only to be beaten by Salman Alfaraj from 12 yards moments later. Salem Aldawsari rolled home a volley to snatch victory with the game's final influential touch.","Saudi Arabia played their best match of the tournament, showing quality football virtually throughout the entire 90 minutes. A momentary lapse in concentration led to the conceded goal, but the players quickly gathered themselves together and equalised before half-time. In the second half, the Saudis were the more technically proficient side and managed to snatch victory at the end. ","The Egyptians were faced with one clear task in this match: to get their first win in FIFA World Cup history. However, having failed to take their chances in the first half, the team were unable to find a way through the opponent's tightly packed defence in the second and ended up slipping to defeat. A bitter end to the tournament.",2,1,22,8,7,1,10,6,5,1,1,0,7,2,1,3,61,39,90,82,655,357,590,293,101,106,49,51,7,17,1,5,22,34,0,2,0,0,0,0,7,16,Roldan Wilmar,COL,partly cloudy,35,10,24
300340184,Spain,Morocco,ESP,MAR,First stage - Group B,Kaliningrad Stadium,Kaliningrad,2018-06-25 20:00:00,Spain top group after thrilling finale," Spain's objective at the start of the match was simple: to stay top of Group B. Though already eliminated, Morocco had an objective of their own: to ensure they did not leave the competition goalless. Morocco were the first to fulfil their aim, as forward Khalid Boutaib capitalised on a misunderstanding between Sergio Ramos and Andres Iniesta to sprint clear and slip the ball under David De Gea with 14 minutes on the clock. Clearly stung, *La Roja* took just five minutes to reply, with Iniesta slipping the perfect pass to Isco, who fired home from close range. That was not the cue for the Spanish machine to click into gear, however, as the Atlas Lions continued to make life difficult for them. Boutaib scampered clear once more only to be denied by De Gea, and though Diego Costa was inches away from converting another pinpoint Iniesta pass before the break, the Moroccans went close yet again when Nourredine Amrabat struck the angle of post and bar with a fizzing drive ten minutes into the second half.  Spain's response to that scare was to keep the ball and bump up their possession stats, though it was the Africans who struck next when Youssef En Nesyri powered home a header from a corner with nine minutes remaining. But just when Morocco though the points were theirs, Iago Aspas scored with a fine back-heeled flick in stoppage time as Spain ultimately made first place theirs.  ","In their final group match Spain had to settle for a share of the points, secured in dramatic fashion by Aspas' injury-time strike. The Spanish had earlier passed up several chances to take the lead in a match lit up by some sparkling interplay between Isco and Iniesta. Defensive errors ultimately cost La Roja the win but not top spot in the section. "," Morocco departed on a high. Already eliminated on their fifth World Cup appearance, the north Africans restored their pride in style by holding the 2010 world champions in check thanks to goals from Boutaib and En Nesyri, who plays his club football for Malaga. Though Spain pressed high at the start of the match, Herve Renard's side - captained by Mbarek Boussoufa - did not give an inch. Fighting all the way to the end, Morocco went some way to making up for their early exit with a warrior-like display.   ",2,2,16,6,4,3,11,2,1,1,0,1,7,1,1,1,68,32,91,84,762,247,694,207,103,111,27,40,8,9,1,2,4,30,0,6,0,0,0,0,5,17,Irmatov Ravshan,UZB,partly cloudy night,15,13,70
300331500,IR Iran,Portugal,IRN,POR,First stage - Group B,Mordovia Arena,Saransk,2018-06-25 21:00:00,Portugal survive with dramatic draw,"Portugal struggled to a 1-1 draw against Iran in Saransk, a result that leaves them on five points, just behind rivals Spain on goals scored. Iran finish with four points and are eliminated despite an encouraging performance, especially in the second half.Ricardo Quaresma's moment of brilliance just before half-time seemed to have been decisive for the Portuguese, but Karim Ansarifard scored a penalty deep in injury time after Cedric's handball.Despite the lion's share of possession and chances, it was a frustrating night for the European champions, who could have had an insurance goal earlier except captain Cristiano Ronaldo saw his penalty saved by Iranian goalkeeper Ali Beiranvand.","Iran did well to control Cristiano Ronaldo from the start, but Quaresma was the unlikely goal-scorer. They pushed forward in the second half and their offensive changes paid off in the dying moments, but they could not find the goal that would have given them the win and saw them advance.","Portugal dominated at the start of the game, culminating in Quaresma's magical moment. But the second half was a struggle after the penalty miss, and Iran deserved their point. Portugal will be looking to improve against a dangerous Uruguay side.",1,1,8,14,2,4,5,7,1,3,0,0,1,5,1,1,32,68,69,89,226,619,155,548,93,89,34,38,20,6,3,1,19,17,2,4,0,0,0,0,16,11,Caceres Enrique,PAR,partly cloudy night,23,9,70
300331506,Australia,Peru,AUS,PER,First stage - Group C,Fisht Stadium,Sochi,2018-06-26 17:00:00,Peru sign off in style,"Yet to find the net at this FIFA World Cup, Peru finally struck when it mattered least to see off Australia 2-0 in their last Group C encounter. Already eliminated, Los Incas set about their task with calmness and patience before breaking the deadlock with their first chance on 18 minutes, Andre Carrillo volleying a splendid effort inside the far post from a cross. It was a wonderful finish and a memorable moment, sparking joy among the sea of Peru supporters decked out in red.For Australia, that early goal was a damaging blow to their hopes of clinching a spot in the last 16. The Socceroos needed a victory combined with a France win against Denmark to advance, but the situation in the other game began to matter far less after Paolo Guerrero doubled the deficit five minutes after the break, adding to his assist for the opener.Although Tim Cahill came on for his first taste of action in three games, Australia remained short of ideas. Instead, Peru maintained their dominance to soften the blow of their early exit, the South Americans putting in another impressive performance - and this time ending with the goals to show for it.","It may be something of a cliché, but Australia can travel home from this World Cup with their heads held high. Their elimination will be heartbreaking for their fans, who had hoped for better things following some positive displays in Russia - including against Peru, whom they pressed hard without success. All that remains is the memory of seeing veteran forward Tim Cahill and youngster Daniel Arzani on the same pitch for the first and surely final time.","With the pressure off, Peru played with more freedom and intelligence than in their first two matches. They performed well once again, but this time were able to get themselves on the scoreboard while staying tight at the back. This win will help them build for the future.",0,2,14,4,2,3,7,1,5,0,0,0,8,3,3,1,53,47,86,81,554,417,479,339,105,100,35,48,7,24,0,5,12,24,4,2,0,0,0,0,13,12,Karasev Sergei,RUS,partly cloudy,30,10,70
300331512,Denmark,France,DEN,FRA,First stage - Group C,Luzhniki Stadium,Moscow,2018-06-26 17:00:00,Goalless draw sees Denmark progress,"The first goalless draw of the 2018 FIFA World Cup Russia has seen Denmark progress to the Round of 16, joining today's opponents France - who top Group C ahead of the Danes.With ten changes across the two sides, there was a certain lack of cohesion to each team's play. Christian Eriksen went closest for the Danes on two occasions, either side of the interval. The first chance saw him denied by a combination of Steve Mandanda - the oldest French player to make his World Cup debut, aged 33 - and Lucas Hernandez. After the break, the No10 snatched at an opening after some nice build-up play.France, for their part, looked largely uninspired - even with their talisman Antoine Griezmann starting up front. Kylian Mbappe made a late cameo, but his introduction could not break the deadlock.","Danish coach Age Hareide had asked for a more calculating and more composed performance in terms of ball distribution going into this match. The French managed to create very few, if any, clear-cut opportunities even if the Danes were often forced to defend in numbers, and a goalless draw against Les Bleus will certainly have gone some way to silencing Hareide's critics and given the Danes a vital boost in morale before the Round of 16.","France finish first, as expected, but it's likely the fans would have wanted more from this game. Perhaps not especially more of a show or some goals, but more intensity. Players will have to step up their game very quickly if they want to match their ambition and go far in this competition. Knockout matches will begin soon and a draw won't be enough at that stage.",0,0,5,11,1,4,2,6,2,1,0,0,4,2,1,1,38,62,74,87,303,667,224,581,106,104,44,33,10,6,1,2,30,17,1,0,0,0,0,0,10,10,Ricci Sandro,BRA,partly cloudy,24,11,34
300331519,Nigeria,Argentina,NGA,ARG,First stage - Group D,Saint Petersburg Stadium,St. Petersburg,2018-06-26 21:00:00,Rojo returns to haunt Nigeria as Argentina progress,"A late Marcos Rojo goal sent Argentina into the 2018 FIFA World Cup Russia knockout stages in dramatic style. Needing a win to have any chance of progression, the defender volleyed La Albiceleste 2-1 in front in the 86th minute to break Nigerian hearts.Victor Moses's second-half penalty looked to be enough to earn Nigeria a crucial point, cancelling out a stunning Lionel Messi opener. A raucous and partisan crowd roared on the South Americans, with Messi's superb thigh control and finish providing a huge emotional release after a frustrating tournament.Denied a second when Francis Uzoho tipped his free-kick onto the post, Argentina looked to be drifting out of the competition, only for Rojo to score the winner against the Super Eagles for the second finals running. In turn he inflicted Nigeria's fifth World Cup defeat from five meetings with Argentina, all by a solitary goal.","They left it all on the pitch and came so close. After a difficult first half, Nigeria were superb after the break, crafting some good chances to go ahead. The young team can be proud. This experience will help them to evolve. They got a good taste of how a World Cup works and have everything to be able to build on that.","Argentina produced their best performance of the tournament right when they needed it the most, showing once again that this is a group of players who can show up right at the crucial moments. Both individually and as a team, La Albiceleste found answers that could make them a very dangerous opponent from now on.",1,2,9,8,3,4,5,3,1,1,0,1,3,5,0,2,34,66,76,84,244,565,186,476,98,101,44,40,9,24,1,1,31,20,2,3,0,0,0,0,20,15,Cakir Cuneyt,TUR,sunny,22,18,45
300331510,Iceland,Croatia,ISL,CRO,First stage - Group D,Rostov Arena,Rostov-On-Don,2018-06-26 21:00:00,Croatia send brave Iceland home,"Croatia beat Iceland 2-1 in Rostov-on-Don in an exciting match in which the Icelanders also had one eye on events in Saint Petersburg, where Argentina and Nigeria were also battling to qualify from Group D. Yet in compiling their third straight win, Croatia condemned their opponents to an early exit from the 2018 FIFA World Cup Russia.Iceland made them work for the points, though. Overrun by the Croatians in the early stages, they began to push forward on learning that Argentina had taken the lead in their game, creating four good chances in the closing ten minutes of the first half. Alfred Finnbogasson passed up one of them, while Croatia keeper Lovre Kalinic did his bit to keep the game goalless.Milan Badelj put Zlatko Dalic's side ahead with a right-footed strike eight minutes after the restart. Sverrir Ingason then thumped a header against the bar before Birkir Bjarnason contrived to miss a gilt-edged chance.Gylfi Sigurdsson pulled the northerners level from the spot to send their fans wild, and when Argentina scored their late winner, Iceland found themselves just a goal away from going through. Yet their dreams were shattered in the final minutes when Ivan Perisic scampered clear to secure the points for Croatia.","Iceland can be proud of their performance. Though Croatia were without several first-choice players, Iceland showed no little skill, which was rewarded with a goal. Following coach Heimir Hallgrimsson's instructions to the letter, they kept their shape and blunted Croatia's attack. Ultimately, however, missed chances cost them the opportunity to advance to the next round.","Croatia made nine changes in all, making it hard to gauge how they would perform defensively. Though the Vatreni made an impressive start, Iceland wrested possession and began carving out chances. Croatia ultimately secured the points thanks to goals from Badelj and Perisic, which capped another impressive performance for the Balkan side.",1,2,17,13,6,2,8,8,3,3,1,1,10,5,1,0,41,59,73,87,324,524,238,458,103,101,38,43,9,13,3,3,16,30,3,2,0,0,0,0,10,12,Mateu Antonio,ESP,clear night,30,21,38
300331532,Korea Republic,Germany,KOR,GER,First stage - Group F,Kazan Arena,Kazan,2018-06-27 17:00:00,Germany crash out as Korea Republic end on high,"Korea Republic's historic 2-0 win over Germany in Kazan may not have been enough for the Taeguk Warriors to progress to the Round of 16 from Group F, but it will nevertheless go down as a result for the ages as the reigning champions were also eliminated from the 2018 FIFA World Cup at the first hurdle.The pattern of the first half was as expected, with Germany trying to set the tempo and the South Koreans looking to hit them on the break. However, neither team seriously threatened to score and the only dangerous chance was from a swerving Koo Jacheol free-kick that caused Manuel Neuer some difficulty, but the goalkeeper managed to block it and then flick the ball away just in time before Son Heungmin could get to the rebound.Die Nationalmannschaft had a glorious opportunity to break the deadlock at the start of the second period but Leon Goretzka's header was brilliantly saved by Jo Hyeonwoo. Timo Werner went close shortly after that following excellent interplay between Mesut Ozil and Marco Reus, as Germany started to push forward with greater purpose. That left the east Asians with room to exploit on the counter-attack, but they were unable to take advantage due to wayward final balls. However, ultimately it was a defender, Kim Younggwon, who scored to pave the way for the South Koreans' historic triumph, before Son sealed the victory with a late second.","Germany dominated this clash between holders and underdogs, but Korea Republic prevailed by showing their defining characteristics: passion and determination. And although they squandered a number of promising chances, the AFC side still came away with what will surely be an unforgettable victory.","Germany's elimination means the respective defending champions have been knocked out at the group stage for a third consecutive World Cup. The loss of form from a number of key players coupled with the lack of a cutting edge in front of goal are the most immediately apparent reasons for their failure to progress, as although Germany controlled possession in each of their three outings, there was not enough creativity or composure on the ball.",2,0,11,26,5,6,5,11,1,9,0,0,3,9,0,1,30,70,74,88,237,719,176,633,118,115,43,39,10,9,9,1,42,10,4,0,0,0,0,0,16,7,Geiger Mark,USA,sunny,28,18,40
300331548,Mexico,Sweden,MEX,SWE,First stage - Group F,Ekaterinburg Arena,Ekaterinburg,2018-06-27 19:00:00,Powerhouse Sweden overrun Mexico,"Sweden turned in a perfect performance to reach the Round of 16 in style with a 3-0 victory over Group F pace-setters Mexico. El Tri were only saved from a cruel exit due to Germany's defeat against Korea Republic.The Europeans started in powerful fashion, dominating goalscoring opportunities and constantly looking dangerous in the air. However, they had to wait until five minutes into the second half to break the deadlock, as Ludwig Augustinsson swept home at the back post.Looking for a two goal win to guarantee progression, Sweden doubled their advantage when Andreas Granqvist converted from the penalty spot just past the hour mark. And the Blagula were in dreamland with 16 minutes remaining after Mexico defender Edson Alvarez forced the ball over his own line.Mexico built late momentum but Sweden remained impressively resolute at the back. And in remarkable scenes, a wave of noise swept through the arena in the dying minutes as the massive Mexican contingent received news of the unexpected result in Kazan.","Mexico were deservedly defeated by Sweden in their last group match but somehow managed to stay in the World Cup after Germany's shock stumble. El Tri never managed to counter the Swedes' high balls and counter-attacks and looked second-best for the entire match, even when they needed a goal to get back in it. It seemed set to be a sad end to a campaign that had started with so much hope, but that somehow has been given a lifeline with the most unexpected result elsewhere.","Janne Andersson got it completely right, putting high pressure on Mexico from the start and using the height difference of the two teams to maximum advantage. An impressive performance from the Swedes, who once again showed the strength of their teamwork. Advancing from the group stage with two victories can't be seen as anything other than a huge achievement by them.",0,3,19,13,3,5,8,7,8,1,0,0,7,3,2,0,65,35,83,67,487,212,406,143,95,102,33,45,9,9,1,8,12,31,3,2,0,0,0,0,14,11,Pitana Nestor,ARG,sunny,27,18,42
300331521,Serbia,Brazil,SRB,BRA,First stage - Group E,Spartak Stadium,Moscow,2018-06-27 21:00:00,Brazil see off Serbia to top group,"Brazil will face Mexico in a FIFA World Cup Round of 16 clash in Samara after they won Group E by beating Serbia 2-0 at the Spartak Moscow Stadium.The South Americans thus finished on seven points from three matches, while Serbia were left facing an early flight home after failing to get the win they so desperately needed.Brazil took the lead in the 36th minute when Paulinho raced through to on to through ball by Philippe Coutinho to lob over the on-rushing goalkeeper Vladimir Stojkovic.Serbia pushed for an equaliser but lacked the cutting edge and were caught by a classic suck-punch when Thiago Silva headed home powerfully from an outswinging Neymar corner on 68 minutes.","Serbia went into this match hoping for a miracle, demanding maximum effort from their players. And while the miracle never came as Brazil put in their strongest performance of the tournament, the Orlovi (Eagles) have done their fans proud. The effort was there, and the potential in this largely young team, who played for each other, was there to see - particularly early in the second half. Serbia are out of the tournament but there is much to build on.","In a week in which many of the pre-tournament favourites have struggled, Brazil gave a very assured performance, particularly in the first half. A Seleção dictated the pace of this game for large parts, although it should also be acknowledged that they were under major pressure when Thiago Silva popped up to head home that decisive second goal.",0,2,10,13,1,6,5,3,4,4,0,0,5,9,2,4,44,56,78,88,467,631,365,556,114,105,55,51,11,9,4,4,15,37,3,0,0,0,0,0,13,7,Faghani Alireza,IRN,partly cloudy,24,12,42
